time flux error
1527740 0.31456021828770525 0.048779944534117436
1527758 0.29027632850734286 0.04776197192558187
1527766 0.4562251875203504 0.054340567242821575
1527784 0.48455939711538515 0.05538586674471078
1527801 0.33884976368108627 0.04977794381697781
1527818 0.44003967862360577 0.05373478577753488
1527835 0.3590899066547957 0.050594382432519396
1527853 0.5938506803790876 0.05924539684617335
1527870 0.37933032784839515 0.05139787671060113
1527879 0.4440933436733219 0.05388775027597881
1527896 0.5209996371123602 0.056702654723297725
1527913 0.5210014276203772 0.056702849592066604
1527930 0.4643361820555396 0.054643087766351864
1527948 0.48052840706368566 0.05523967413346468
1527965 0.7071999318096825 0.06299943689478787
1527974 0.5655331974042167 0.058271118869915914
1527991 0.577678252333278 0.05869155050415396
1528008 0.49267816588895375 0.055683547786349784
1528025 0.36315245696612636 0.05075812289005515
1528043 0.40767889625824333 0.052503630163556414
1528060 0.533160820771689 0.057136372775669284
1528077 0.4643505442186545 0.054644777905888536
1528086 0.43196982299097547 0.05343216011159851
1528103 0.48459270369566254 0.05538967373685239
1528120 0.6384113610440032 0.060750803216636534
1533754 0.20228429132933468 0.04544503077673822
1533771 0.1244897835418513 0.040170885023570135
1533788 0.16907037016469126 0.04236015811930247
1533806 0.1488071782130567 0.04137959837502952
1533814 0.10422721013719909 0.039135770834026216
1533832 0.092069215260744 0.038501217713315786
1533849 0.14475590462606172 0.0411810791943995
1589257 0.38886370836866646 0.06037291473953717
1589274 0.4904722690038721 0.06549935859933259
1589292 0.43967018232748534 0.06298862597022487
1589309 0.5285786653399438 0.06732159850606569
1589318 0.3761680308485396 0.05970201683286078
1589335 0.45872632999145857 0.06394245361592986
1589352 0.6873480966671697 0.07443475198609475
1589369 0.642896405091529 0.07251386497102844
1589387 0.6174961612639147 0.0713931064275786
1589404 0.6238489474228368 0.07167524672158865
1589421 0.7572146854424758 0.07735840147566496
1589430 0.6746586079100333 0.07389221833314426
1589447 0.5539977592449397 0.06851133501080968
1589464 0.750871798823768 0.07709807968298626
1589482 0.7000684829776118 0.07497666667508357
1589499 0.6746678822955597 0.07389323411343993
1589516 0.9858583755227692 0.08623535202775891
1589534 0.706426481588795 0.07524591938883235
1589542 0.6937273039851789 0.07470824561754724
1589560 0.8143957003742303 0.07967240211693048
1589577 0.7000829185615723 0.07497821271235448
1589594 0.7381906490192828 0.07657527919095018
1594873 0.726159644936249 0.06591574663468688
1594882 0.9795783228426586 0.07324122344261878
1594899 0.8830418540242059 0.07054064736448494
1594916 0.9715399744436035 0.0730204708320921
1594934 0.9836109190504347 0.07335235486976012
1594951 0.915231215849929 0.0714530038209303
1594968 0.9876402041053682 0.07346307145472321
1594985 1.0318917494125721 0.07466492730137546
1594994 0.9715566689088758 0.07302172557996303
1595011 0.887085663164836 0.0706569448287355
1595029 0.9353599565708449 0.07201815192881199
1595046 1.1686749218656585 0.07826349140841835
1595063 0.8589363845973542 0.06985152764707685
1595080 0.931346979092032 0.07190646093459653
1595098 0.9393955075304529 0.07213139987137343
1595106 0.8629679468851437 0.06996797723825018
1595124 0.9997422500602401 0.07379525738857141
1595141 0.9836548645593088 0.07335563208689896
1595158 1.0238853787042799 0.07445070868685459
1595176 0.933066468510543 0.07223019749409176
1633442 0.9839227919100411 0.07432003977928177
1633459 0.8762745657227646 0.07125854818114884
1633477 0.7230805792862546 0.06665965583913237
1633494 0.9508091235205547 0.07339232986731566
1633511 0.9259694608217701 0.07268844090627356
1633528 0.9052701688761247 0.07209665362972867
1683761 0.858085363875277 0.08250524439405131
1683779 0.9585387370430597 0.0862427068491652
1683796 0.9397075119657697 0.08555471317548112
1683805 1.002492688086306 0.08782833481763923
1683822 0.883210024752504 0.08345637039374539
1683839 0.9146042491468964 0.08462916303995739
1683856 1.033894320822974 0.08894412870159153
1689343 0.9596857986426721 0.08634591154340478
1689360 0.9722604688464642 0.08680257844540544
1689377 0.9974066407455384 0.08770849657938891
1689395 0.9659814223102031 0.08657529157839532
1689412 0.8151267218646354 0.08091400215955655
1689421 1.085417738297587 0.09080799286160261
2034554 0.04439869662178788 0.0368421005338397
2034571 0.06978308710675311 0.03854783926187142
2034589 0.037050332843878264 0.03616188685097679
2034606 0.06218707139578085 0.03786819007040996
2034623 0.05194062203143132 0.03716881380136944
2034640 0.06218795226329932 0.03786872646580321
2034658 0.05706487523088329 0.037520798802095384
2034666 0.062188833143295076 0.03786926286879438
2034684 0.06731286363243387 0.03821455935409699
2034701 0.051942461372465935 0.03717013003752062
2034718 0.07243747126781323 0.038557046237613475
2034736 0.12367497336520351 0.041823314704943014
2034753 0.17491318431106245 0.04485243648660715
2034770 0.13904803964557977 0.042755098221086495
2034779 0.15442044775038705 0.04366674220546078
2034796 0.09293541269179446 0.03989694516359132
2034813 0.17491813956720725 0.044853707147320274
2034831 0.21591071151052096 0.047137242105758974
2034848 0.297895487518009 0.05140067549112214
2034865 0.32864153263183105 0.05291122865922265
2034874 0.3081477581638317 0.05190968479593348
2034891 0.39525895731659033 0.05604467681801635
2034908 0.4208822471315009 0.0572043006206978
2034926 0.5694851249770113 0.06351239263638193
2034943 0.4567574035372849 0.05878966508853826
2034960 0.46188484542642655 0.059012971462426456
2034977 0.4465153869088281 0.058342151382809196
2034986 0.5495598712181503 0.06272733084795605
2141103 1.0611222563337752 0.07901411214167355
2141120 1.0258842830153574 0.07788359470363702
2141137 0.9302244335642851 0.0747278138227437
2141146 0.9805825140007788 0.0764058335536647
2141163 0.8849209885998705 0.07318624780589988
2141180 1.1366880704617115 0.08138779400693398
2141198 1.0460615942941023 0.0785347001653621
2141215 0.9655044322895247 0.07590863288424744
2141232 0.8748754599150136 0.07284106997720224
2141241 1.0561545608245357 0.07885854685025458
2141258 1.06119741139318 0.07901970839625812
2141275 1.1870907192021676 0.08293425774688398
2141293 0.7741909122852342 0.06927484074827196
2141310 0.9856874422245185 0.07657698679916682
2141327 1.0159076439028856 0.07756454150372635
2141344 0.9252745349893874 0.07456485218598766
2141353 0.8749250307169391 0.07284519718206432
2141370 0.8900381585738228 0.07336601025122787
2246968 0.09400811519819936 0.041159635858861565
2246977 0.09917772654804743 0.04148322211384122
2246994 0.06816451743657123 0.03950407052825603
2247012 0.05782695802582328 0.038822109594417835
2247029 0.05265831220297913 0.038476724437816266
2247046 0.06816596574698208 0.039504909882201
2247064 0.07850471500193666 0.04017586173836158
2247081 0.031982760944407045 0.03706265056599338
2247089 0.05782900581602378 0.03882348437770757
2247107 0.04749093389013318 0.03812928193839242
2247124 0.08884548909333506 0.04083667694703735
2247141 0.06816886246012233 0.03950658864359323
2247159 0.04749194294317953 0.038130092081822824
2247176 0.03198412005203319 0.03706422554356073
2247193 0.06300088938418356 0.03916776738533118
2247202 0.06817079367060211 0.0395077078574873
2247219 0.052662787728682915 0.038479994644589226
2247236 0.047493624745900645 0.03813144235912558
2247254 0.052663533686614375 0.03848053970607279
2247271 0.04749429748366484 0.03813198248343522
2247288 0.021646416475471972 0.03633789474928613
2247297 0.08368273318024368 0.04051133794889707
2247314 0.05266502563417646 0.038481629852202055
2247331 0.06817465625569565 0.039509946380397676
2247349 0.052665771623807395 0.038482174936847996
2252550 0.11745479920081592 0.04253370993413162
2252567 0.1479242524994962 0.04431551561531271
2252584 0.18855042887881798 0.04658532993082409
2252593 0.26472443407117985 0.05056720193302135
2252610 0.24949167454160123 0.04979672070191913
2252628 0.2647281838402247 0.05056791820739609
2252645 0.07175522120710363 0.03971359152559633
2252662 0.092069013082878 0.04099206142226606
2252680 0.06667787606257636 0.039388124209293975
2252697 0.13269746004611416 0.043436358683456425
2252705 0.10730625110208493 0.04192602845255528
2252723 0.1022285509547686 0.04161761676845058
2252740 0.07175827044567712 0.03971527915491632
2252757 0.11746561382748029 0.042537626216792856
2252775 0.13270215917896824 0.0434378968682874
2252792 0.12762449502323495 0.043140298081051305
2252809 0.10223217111104177 0.0416190905473021
2252818 0.0819181727704295 0.040360886874232
2252835 0.09207618607757355 0.040995255068307174
2252852 0.0768405759325777 0.040040647799206984
2252870 0.07684112014640086 0.04004093138211557
2252887 0.061605195596824494 0.039062969569644786
2285365 0.07310316570866526 0.0451068450245115
2285382 0.06279885517278035 0.04451473467234642
2285399 0.08856155781920595 0.045981827271179505
2285416 0.14523953867258557 0.04905494578737971
2285434 0.1349355295337186 0.04851108040441686
2285451 0.26375049259426325 0.054927953547116666
2285460 0.3101257157926777 0.05706194906721127
2285477 0.4647069333247178 0.06366004608367379
2285494 0.33589348021039667 0.05821433014557437
2285512 0.4750188996118915 0.06407664810655832
2324521 0.5417080487543587 0.07153466213802788
2324538 0.3919265498155716 0.06467195661281623
2324556 0.2109374347987395 0.0552533518258613
2324564 0.21093892873688927 0.0552537431508543
2324582 0.2483875425830648 0.05733004267127886
2324599 0.3295253380877411 0.06158870994002698
2324616 0.4481118947450997 0.06733008252713246
2324633 0.6790439739260938 0.0772962153346878
2324651 0.7227382857331478 0.07904095663487877
2324668 0.7726747170370551 0.08098890033962451
2324677 1.0160968219096784 0.08988085966933831
2324694 0.5292672284301891 0.07099361026142943
2324711 0.5105463849124522 0.07016618464240529
2352325 0.9775566628556647 0.08335160637811102
2352342 1.0200228719121511 0.08469320003040903
2352359 1.0465673472971033 0.08552125407079057
2352376 0.8448901596692449 0.0790161299242
2352394 1.0094294782088635 0.08436174006952556
2352411 0.9828988123234608 0.08352336395431553
2352420 1.0200589933494995 0.08469619921817528
2352437 0.9722974429365108 0.0831865826564915
2352454 0.9616889619772884 0.0828478325983024
2352472 0.9245417638475653 0.08164960206675409
2352489 0.8873940394887819 0.08043348413399581
2352506 1.0360185440276177 0.0851966650622215
2352523 0.8555596835265198 0.07937689293276774
2352532 0.9404916094479012 0.08216784811467867
2352549 1.051964245015019 0.08569306913015809
2352567 0.9351969456758483 0.08199739175493298
2352584 1.0201312400616802 0.0847021979123367
2352601 0.887438034429037 0.08043747183976294
2352618 1.0785343054634453 0.08651355583351002
2352636 1.0201529150731221 0.08470399760343214
2352644 0.9405382368426404 0.0821719218061932
2352662 1.0414000544220217 0.08536788977497223
2352679 1.0944894507851235 0.08700316191829202
2352696 0.9458664292389879 0.08234494404785721
2352713 0.7760081622075644 0.07667525268599999
2352731 1.0838961382876087 0.08668053627936696
2352748 1.0839038148472144 0.08668115018348554
2352757 0.8131833962212918 0.07795253598221492
2352774 0.9989842011177531 0.08404144100444155
2352791 1.1051606591051402 0.08733075465378737
2352808 0.8238176954168287 0.07831485336531877
2352826 0.9830798210713269 0.08353874545578586
2352843 1.2803673561602593 0.09250383617724908
2352852 1.0467971493850183 0.08554003256870316
2352869 1.0733479072408865 0.086360349719563
2352886 0.8875511742912314 0.08044772684814229
2352904 0.8344701759876669 0.07867720830531401
2352921 0.8716374637778013 0.07992165810927618
2352938 0.8981876551643522 0.08079900710460221
2352955 0.8769586204165071 0.08009891827535001
2352964 1.0362313518299209 0.08521416524613225
2352981 0.8238818781397824 0.07832095478868545
2352999 1.0468638755709923 0.08554548516295672
2353016 1.0627983270343655 0.08603888384032837
2353033 1.0256426340374583 0.08488518004607444
2353050 0.9194684836755643 0.08149767686144638
2353068 0.8079837560661866 0.0777820428041977
2353076 0.9088632081358392 0.0811522375323342
2353094 0.8504686224238452 0.07921942548617579
2353111 0.9938236043809608 0.08388609718680122
2353128 1.0469231913069992 0.08555033220518725
2353145 0.8292494916814486 0.07850623829836309
2353163 1.2858580280893772 0.09266915173406193
2353180 0.7390019724338259 0.07539352712158236
2353189 1.0628811284732753 0.08604558703434267
2353206 0.8823674904837826 0.08028374899172386
2353223 0.9726349229074689 0.08321545633676596
2353240 1.0363561215537185 0.08522442564584186
2353258 1.1053876693381244 0.08734869319946154
2353275 0.8399156793941445 0.07886895425753314
2353284 0.9992106317774844 0.08406048991323321
2353301 0.8558566443580504 0.07940444428725943
2401771 1.0531569584295726 0.09498598100003276
2401789 1.0585893126300576 0.09514143918658013
2401806 0.9880732281219424 0.0931098213101112
2401815 1.0423295499560157 0.0946776636390467
2401832 1.1725360724779401 0.09833775071157486
2401849 1.0043692098980803 0.0935847172626055
2401866 0.9664010294108611 0.09247813852437957
2401884 0.8958818741791479 0.09038648814559443
2401901 0.8741877211407196 0.08973352317766677
2464057 0.88662326723503 0.08657282108849851
2464074 0.7249110661067414 0.08119813066583573
2464092 0.38474740109486155 0.06852930602409868
2464100 0.45166907571760395 0.07120049802262216
2464118 0.42936578642363643 0.0703220299507483
2464135 0.3959088990130993 0.06898306682516332
2464152 0.4405252703802475 0.0707638818506527
2464169 0.45168187141377564 0.07120251511874175
2464187 0.36803341084623414 0.06784808804075726
2464204 0.2509229300541461 0.06285149562641493
2464213 0.6747655839382606 0.07946109032737794
2464230 0.552078759044857 0.07503277078715302
2464247 0.49073639176949174 0.07271775846335302
2464264 0.7305496960464632 0.08139631378026918
2464282 0.5297824211517339 0.07420069604697768
2464299 0.5019009316106285 0.07314577288750884
2464308 0.6134462837867597 0.07728168453728167
2464325 1.0428896537583545 0.09147448235567651
2464411 0.7640601798538591 0.08253995449700997
2464420 0.9592735064154035 0.08889143133487519
2464437 0.786380650669791 0.08329145982323749
2464455 0.7361891973927251 0.0815940810850216
2464472 0.8812090959638267 0.08640894354328256
2464489 0.5577188124366476 0.07524826549507756
2464506 0.7585151194919634 0.08235480493598869
2464524 0.8812278192579364 0.0864107794980759
2464679 0.9370701969023612 0.08819876277445876
2464696 0.9593890098599104 0.08890213450392724
2464714 0.9705519717620765 0.08925207011768746
2464731 0.937090107092778 0.08820063675803777
2464740 1.0096128166248945 0.0904652876286092
2464757 1.0207763712691047 0.09080923306073742
2464774 1.0319400839916475 0.09115189066824683
2464792 1.004055946118865 0.0902950667072069
2464809 0.9148100092231479 0.08749533060959627
2464826 0.8757680083137857 0.08624218866582856
2464843 0.9036661680634698 0.08714018928455922
2464852 0.8144176237853643 0.08423548901579873
2473596 0.8735735691625576 0.08639625360152413
2473604 0.8847799405048495 0.08675909075097747
2473622 0.9407874431343702 0.08854863679635702
2473639 1.0751981401534525 0.0927019765888362
2473656 0.9744020362203508 0.08960612248477878
2631993 0.9361086734537797 0.0865450757693383
2632010 0.918094844208854 0.08591804105067849
2632019 0.8580325771280831 0.08379254072832401
2632036 1.0322391867661933 0.08982035796820681
2632053 0.888079497040156 0.08486345946093014
2632071 1.116351784034735 0.09259104496828546
2632088 0.9842047421507257 0.08820069859806427
2632105 1.0382754754869736 0.09002354614511629
2632122 0.840047686697011 0.08314763761133626
2632131 0.9481826934923292 0.08696653162208856
2642611 0.9284510482725182 0.08653314163837891
2642629 1.085371413127121 0.09184272990805523
2642646 1.1336605466907228 0.09341624308220231
2642663 1.224197050897465 0.09629682352400301
2642680 1.0431474884136973 0.090445973420809
2642698 1.0491902407701692 0.09064775105221465
2642715 1.0793744415730018 0.09164747559986945
2642724 0.8922846450736334 0.08526529669606009
2642741 0.9345391473183984 0.08674825318837093
2642758 1.0130070175311143 0.08943666602189179
2642776 0.952658942136546 0.08737708944173386
2642793 0.9647368424055747 0.08779361919995149
2642810 0.9828504887667625 0.08841444873643843
2642819 1.1216775447605414 0.09303276751301166
2642836 1.1397925591141582 0.09361894840265197
2642853 0.8802637956890627 0.08484181468032527
2642871 0.9466635907815864 0.08717209098385992
2642888 1.0009927487794024 0.08903349058536335
2642905 0.9647846718227838 0.08779797180416068
2642922 0.9527196676532141 0.08738265913584643
2642931 0.9165106472688419 0.0861234030031688
2642948 1.091561123419004 0.09205384522251987
2642966 0.9889561026841033 0.08862649752016598
2642983 0.8380610005615449 0.0833301217545804
2643000 0.9105005238014138 0.08591405756485274
2643017 1.3270026532573016 0.0994754690280686
2643035 0.9527669012867443 0.08738699136560787
2643043 0.9889911239732205 0.08862963599535681
2643061 0.8561996325296047 0.08398637784631
2643078 1.019186907461272 0.08965278387344108
2643095 1.0131576926229175 0.08944996886938467
2643112 0.868290687585123 0.08442089710007643
2643130 1.1339014417235944 0.09343609338837529
2643147 0.7475727337762244 0.07998937746998144
2643156 1.0252595148411738 0.08985895309757556
2643173 1.043376539579358 0.09046583327367876
2643190 0.9830175643668446 0.08842947838463762
2643208 0.9407677541184992 0.08697581687940185
2643225 0.9769948020561126 0.08822444310077661
2643242 0.9770017215002987 0.08822506793942325
2643251 0.9287141101647565 0.0865576594328529
2643268 0.9770155605356902 0.08822631762999263
2643285 1.1400186090200644 0.09363751542549155
2648728 1.0156866329803678 0.08967324471074042
2648746 0.9793849206787735 0.08844027524643928
2648763 0.9612371867984758 0.08781759556493324
2648772 0.8704703556423107 0.08463281867818288
2648789 0.8523215932308514 0.0839818386894799
2648806 1.0278259419243532 0.09008388780684426
2648824 1.1791259229833806 0.09503052436622181
2648841 1.1004614871115748 0.09249227530739908
2648858 0.9491744363525121 0.08740329841666554
2648867 0.9322148687342764 0.08685604648100233
2687384 1.1193979633502602 0.09408386010535297
2687401 1.0209109894303532 0.09080512229162283
2687418 0.8116150596893142 0.08340995960970343
2687427 0.8670249806031727 0.08543060816369968
2687444 0.9224356863440686 0.08740461602515351
2687462 0.7808517924043533 0.08226803097423267
2687479 0.7931696327123334 0.08272799595593851
2687496 0.8732057870234212 0.08565454641677597
2687513 1.088680223000041 0.09307673699355436
2687531 0.9347809236122716 0.08784023889284821
2687539 0.7624105011457333 0.0815770006152722
2687557 0.8609177787413355 0.08521335230551005
2687574 0.8793930807722139 0.0858785348027788
2687591 0.8424606379771075 0.08454475690379502
2687608 1.0210049896013411 0.09081348315472487
2687626 0.8547855757846613 0.08499308052333601
2687643 1.0641155439592125 0.09226400607258642
2687652 0.9225206194216236 0.08741266378733513
2687669 0.8486471045820481 0.08477161139379094
2687686 0.9040635663948746 0.08676101890517128
2687704 0.8979132490363101 0.08654290889484315
2687721 0.7624698997022883 0.0815833561889131
2687738 0.7070636711040545 0.07946557593259812
2687747 0.7563237585137693 0.08135185882375502
2687764 1.0949605816589278 0.09329067734281031
2687781 0.9595147906245002 0.08870901703112817
2687799 0.9903066764703001 0.08977163151471394
2687816 0.7932876090986332 0.08274030095301124
2687833 0.9041211942874411 0.08676654932898469
2687850 0.8487132217367318 0.08477821585601446
2687859 0.8548763889748775 0.0850021102648376
2687876 1.0765430867716392 0.0926837586723693
2687894 0.8487312545819875 0.08478001716228425
2693043 0.3137623355261433 0.06250660059551186
2693060 0.6655335076197078 0.07796173398415893
2693078 0.6531953532640681 0.07747222075682356
2693095 0.6655429347696946 0.07796283829664072
2693112 0.48040214299345857 0.07025426511704623
2693129 0.813669742951406 0.08362112011720735
2693147 0.511266991756836 0.07159780414609888
2693155 0.5853303522174642 0.07472207705879828
2693173 0.8136870312181468 0.08362289683834301
2693190 0.5915103832280464 0.07497757514591853
2693207 0.4804225576855262 0.07025725057248126
2693224 0.6162060712305211 0.07598790392742123
2693242 0.6717572296521793 0.07821170292005772
2693259 0.6285585839234001 0.07648862962327184
2693268 0.6779386581611401 0.07845596054997044
2693285 0.7334914340143137 0.08061182301472032
2693302 0.8754535940879449 0.08587503842153067
2693320 0.6656089285586535 0.07797056892201196
2693337 0.7458513306462141 0.0810847259659556
2693354 0.579207923466315 0.07447309619104846
2693363 0.7211730124591027 0.08014071683850232
2693380 0.41873738745593797 0.06749727682751559
2693397 0.5730479218736776 0.07421846482524412
2693415 0.6532925098169009 0.07748374400767251
2693432 0.6286075542255393 0.07649458876757224
2693449 0.71502611158292 0.07990551080246783
2693466 0.4928219671943704 0.07080536054590243
2909233 1.1275507049106195 0.10681531232942762
2909242 1.052856379054337 0.10441437375854189
2909259 1.0324903700120072 0.10375045395688659
2909276 1.0664537324754157 0.10485662677419126
2909294 1.012131240680289 0.10308296115832602
2909311 0.8763121854945464 0.09850792036109146
2920361 0.9693314721245117 0.10200361093809676
2920379 0.8328447973965422 0.09733118853638822
2920396 0.9420462811667727 0.10108770768773195
2920413 0.9693520677791929 0.10200577823711422
2920431 0.8328624930809841 0.09733325655915079
2920448 0.9488911223618213 0.10131997466399274
2920465 0.7987496720145137 0.09613081544475037
2920474 1.0717539593748915 0.10537775947492908
2920491 1.0717615499390256 0.1053785057998058
2920508 1.030818828549388 0.10404468613302284
2920526 0.8397229525375235 0.09757638074278198
2920543 0.9079805534354244 0.09993554615216385
2920560 1.071791912733157 0.10538149115217046
2920569 0.9011681026863314 0.09970362161418471
2920586 0.9762528492361847 0.102241801440423
2920603 0.9421330198858437 0.10109701531778577
3094302 0.9054612204468282 0.10185224344608969
3094319 0.8686131177184236 0.10051057561083773
3094336 0.8538774130107997 0.09996928611435342
3094354 0.6401244047370314 0.09175173878273085
3094371 0.7875500246031149 0.0974943534380863
3094388 0.8465244436558441 0.0996992977512045
3094406 0.8023034542787463 0.09805144979450227
3094414 0.7580818925547438 0.09637537687994538
3115729 0.973617351449309 0.1049546138973941
3115746 0.8620073730509844 0.10092111630563312
3115764 1.234072577912968 0.11381464773716783
3115781 1.0778154156380535 0.10858704625008443
3115798 1.0703817005931588 0.10833255105903081
3115807 1.107595960107189 0.10960372145065447
3115824 0.8843620422558334 0.10174436256688342
3115841 1.0108729360157813 0.10627059772909243
3115859 0.9587896166683164 0.10443164120797177
3115876 0.8769392750779598 0.10147402740745759
3172503 0.9715650890792035 0.10448539059424236
3172520 1.0478770298020044 0.10723617908709228
3172537 0.9792093663392839 0.10476512623225931
3172554 0.9792163014678469 0.10476586821823729
3172572 0.9868539719203279 0.10504413133324535
3172589 0.9563380278314247 0.10393033027103478
3172606 0.8571446209691302 0.100223209973774
3172615 0.8571506915893138 0.10022391979219487
3172632 0.9945127687917569 0.10532390928890356
3172649 0.9029484740806097 0.10195345213164253
3172667 0.849537900145546 0.09993512693280371
3172684 1.2005722869510922 0.11254282226101554
3172701 0.8190255430469254 0.09876425107926455
3172719 0.8495559505129725 0.0999372502821677
3172727 1.0479735128656558 0.10724605283639521
3172744 0.9335118840761437 0.10309381331399725
3172762 1.147195563163129 0.11072092461825685
3172779 1.2540429225228127 0.11434433692624955
3172796 0.9182689587536165 0.10252955424252198
3172814 0.9335383302844046 0.10309673394147272
3172831 0.8114404053338358 0.09847457615390694
3172840 0.9564464039104394 0.10394210807486323
3172857 1.002242978663242 0.10561044961599604
3172874 0.8190893524186029 0.09877194569252669
3172891 0.9335713890983179 0.10310038484217159
3172909 0.9641052581495185 0.10422484724629831
3188711 1.0246728824626012 0.10690821759135816
3188728 1.016994737397997 0.10663237170427786
3188746 1.0784859313301454 0.10882628054785133
3188763 0.9324679576214676 0.10354244577109756
3188780 0.7557054281181159 0.0967605832628051
3188798 0.9324811658449368 0.10354391242928254
3188815 0.8479447884517648 0.10035796068347191
3188824 0.8018361393581296 0.0985770541409383
3188841 1.116961015930626 0.11017951829746882
3188858 0.8787063810668434 0.10153048765042368
3188875 0.9478860841393877 0.104116514732025
3188893 0.9248348451286392 0.1032626699564103
3188910 0.909469224114772 0.10268972113873874
3188919 1.1400588490857242 0.11098475352313202
3188936 0.8941098305510113 0.10211427225611157
3188953 0.9479196510414098 0.10412020174558852
3188970 0.9171812642722513 0.10297987843677833
3188988 1.017109987339765 0.1066444557143298
3189005 0.5713073166418035 0.08914335624611185
3189022 0.9633193821898168 0.10468903111016394
3189031 0.8787748401064194 0.1015383977781091
3189048 1.0094521982153972 0.10637011462188016
3189065 0.6789358127077999 0.09367049599733758
3189083 1.2784992926651357 0.1156844042902234
3199848 0.8366519787869945 0.10025636427553186
3199865 0.7825938512791667 0.09815254636772057
3199883 0.9525160791064803 0.10462507683380769
3199900 0.7517108110549368 0.09693081140051615
3199917 0.7517161349532733 0.09693149790093358
3199935 0.9293654093050064 0.10376853125232142
3199943 0.8521348949510849 0.10085387804630648
3199960 0.9525498099676426 0.10462878185676551
3199978 1.191994776901241 0.11312255944049489
3199995 0.9216678076278141 0.10348362148883881
3200012 0.8367112355114591 0.10026346503415591
3200030 0.7594773864592324 0.09724354510951076
3200047 0.8289990494939974 0.0999669313903264
3200056 1.076175656378865 0.1090994818645029
3200073 0.8058383502746134 0.09906908255277004
3200090 0.774947306265871 0.09785790730762021
3200107 0.8135740215012879 0.09937115029701166
3200125 0.8213040949306571 0.09967161126083024
3200142 1.076213766319944 0.10910334533679107
3200151 0.8444889342917449 0.1005669535509324
3200168 0.9062906627182349 0.10291352447916481
3200185 0.9989914440582911 0.1063360856178624
3200202 0.7827102546192679 0.09816714561893876
3200220 0.8754114170461249 0.10174951781879625
3200237 0.8754176170386201 0.10175023844710264
3200254 0.8059011322467279 0.0990768009151142
3200263 0.9990268207227289 0.10633985123171315
3200280 0.8677113588048482 0.10145874521361437
3200297 0.9217918398885632 0.10349754766421082
3200315 0.9526982399478682 0.10464508551654216
3200332 0.9372549421008093 0.10407399870737606
3200349 0.8754610182156011 0.10175528298815453
3200367 0.9449932934901263 0.10436178033069797
3200375 0.7827712347071014 0.09817479371237676
3200392 1.022259093685546 0.10718434191198405
3200410 1.0068157413717136 0.10662685602690221
3200427 0.9836468760463303 0.10578470676412767
3200444 0.8832236265326932 0.10205243462254826
3200462 0.7441717096235626 0.096646567793436
3200479 0.7519024951516408 0.09695552847888306
3200488 0.5896709692270621 0.0902614970256504
3200505 0.9141510892292102 0.10321835851344355
3200522 0.6901130943425218 0.0944631509737568
3200539 0.6283121675637843 0.09190167792229521
3200557 0.5974134630931248 0.09059407616331008
3200574 0.5896918508793836 0.09026469340006471
3200583 0.5819701859377601 0.08993408960932156
3200600 1.2464056778560917 0.11498528782028133
3200617 0.9064704032485558 0.10293393485326222
3200634 0.8446683823550825 0.1005883233336704
3200652 0.898757182989438 0.1026450359228919
3200669 1.1846316152435776 0.11289294471459055
3200686 0.7596979527701311 0.09727178643754229
3200695 0.9837653142202211 0.1057974440053062
3200712 0.9914985607258772 0.1060799410670248
3200729 0.775166875305241 0.09788563379499368
3200747 0.8756160399849932 0.10177330124788923
3200764 0.6824599126260754 0.0941567042383972
3200781 0.620652365339184 0.09158609739101872
3200799 1.0997060902589693 0.10995251968258134
3204920 0.9623841418182144 0.1051440737286142
3204937 1.2488002226749049 0.11520619296383251
3204954 0.9701386809554734 0.10543012050774718
3204972 0.815327561533801 0.09958533030462934
3204989 0.7921104559355636 0.0986793382443041
3205006 0.6992240014249231 0.09496668676259087
3205015 1.0011304434627366 0.10656376807216217
3205032 0.6992339057940652 0.09496803194685226
3205049 0.9934033881698047 0.10628373761398777
3205067 0.9469630189622691 0.10457930997715328
3205084 0.8231092725553116 0.0998906835430359
3205101 0.8618217643190629 0.10138013547826757
3205119 0.97794873384448 0.10572139975181473
3205127 1.0089214738510002 0.10684986369819086
3205421 0.9006560495064962 0.10286190119589914
3205438 1.0632546580971427 0.10880987338030888
3205447 1.0322919881341646 0.10770314934072722
3205464 0.8387344034458626 0.10050590211261261
3205481 0.8929389051607669 0.10257300759457792
3205499 0.8697170855162879 0.10169326849525538
3205516 0.8310094548405081 0.10020936116568507
3205533 0.8697294048861132 0.10169470896021139
3205551 1.0555645494980652 0.10853944701271057
3210510 1.0578846176894858 0.10877801027125153
3210519 0.8328536597666194 0.10043174924614283
3210536 1.1510195774632095 0.112051780666849
3210553 0.8716657118849385 0.10192111521438299
3210570 0.9880735883333447 0.1062607703522043
3210588 0.9492796678756819 0.10483515264468377
3210605 1.0656897428222891 0.10905907168722032
3210622 0.9492931142336881 0.10483663761380488
3210631 0.7242502872695306 0.09614789808400165
3210648 0.9570670098437108 0.10512495446158983
3210665 0.9648341783152532 0.10541174939666474
3210683 1.104529934782151 0.11043482478626221
3210700 0.9027635027106558 0.1031025886851799
3210717 0.8562062245283638 0.10133573764283996
3216091 0.8426879925451523 0.10097966238448673
3216109 1.1538599458976302 0.11232829059514074
3216126 0.8193622934842302 0.10007813851194451
3216135 0.8504851072540175 0.10128101482905437
3216152 0.8893877409456674 0.10276466973972408
3216169 0.8893940399237383 0.10276539755771769
