obsid,mjd,mjd_err,mjd_obs,mjd_end,model,stat,AIC,BIC,AICc,red_chi2,DOF,exp,rate,rate_err,nh,nh_lowbound,nh_upbound,flux,flux_lowbound,flux_upbound,po_Gamma,po_Gamma_lowbound,po_Gamma_upbound,po_norm,po_norm_lowbound,po_norm_upbound
050_7626010105,60756.579747500014,0.0012962962973688263,60756.57845120371,60756.58104379631,tbabs*po,631.0439453125,639.0439453125,651.7710795136684,639.2751591853323,3.6266893408764367,174.0,224.0,37.19196319580078,0.41737958788871765,1.081125020980835,1.0204890966415405,1.1346091032028198,-9.51411247253418,-9.522274017333984,-9.5065336227417,1.452324390411377,1.3991347551345825,1.5019655227661133,0.03676625341176987,0.03445693105459213,0.03898313641548157
051_7626010105,60756.581923425925,0.0006944444430700969,60756.58122898148,60756.582617870365,tbabs*po,608.2426147460938,616.2426147460938,628.2583999698755,616.5203925238716,4.194776653421336,145.0,120.0,38.766666412353516,0.5746400356292725,1.2081470489501953,1.1167198419570923,1.29378342628479,-9.51206111907959,-9.525428771972656,-9.497812271118164,1.59043288230896,1.4975701570510864,1.678274393081665,0.04332561418414116,0.0393415205180645,0.04751034453511238
052_7626010105,60756.8434975,0.0006944444430700969,60756.84280305555,60756.84419194444,tbabs*po,43205.87890625,43213.87890625,43227.47155705607,43214.06409143518,199.10543274769586,217.0,120.0,71.1500015258789,3.869690179824829,0.8515259623527527,0.7980022430419922,0.9010534286499023,-9.53842544555664,-9.549039840698242,-9.527928352355957,1.3535865545272827,1.2945061922073364,1.408817172050476,0.030826503410935402,0.028780359774827957,0.032839298248291016
053_7626010106,60757.28894310185,0.0011284722204436548,60757.28781462963,60757.29007157407,tbabs*po,351.5706481933594,359.5706481933594,371.4775831630417,359.85636247907365,2.4934088524351727,141.0,195.0,35.5076904296875,0.4339869022369385,1.032747507095337,0.9881382584571838,1.10150945186615,-9.531429290771484,-9.539630889892578,-9.524489402770996,1.4247143268585205,1.3837336301803589,1.4786447286605835,0.03409642353653908,0.0324401780962944,0.03662288561463356
054_7626010106,60757.546969722214,0.001134259258833481,60757.54583546296,60757.54810398148,tbabs*po,392.5882873535156,400.5882873535156,411.8694136159358,400.92442180729716,3.2715690612792967,120.0,196.0,32.8724479675293,0.41621607542037964,1.1311115026474,1.0636727809906006,1.1931074857711792,-9.53469181060791,-9.544378280639648,-9.526982307434082,1.3631263971328735,1.310318112373352,1.4151759147644043,0.031434666365385056,0.029352029785513878,0.03342682123184204
055_7626010106,60757.61124055556,0.0010185185201407876,60757.61022203704,60757.61225907408,tbabs*po,308.23883056640625,316.23883056640625,329.2058186266448,316.45622187075406,1.6661558408994932,185.0,176.0,27.44318199157715,0.399252712726593,1.2779810428619385,1.187162160873413,1.3541498184204102,-9.570695877075195,-9.580668449401855,-9.562129974365234,1.269452691078186,1.2080103158950806,1.3228192329406738,0.02564736269414425,0.0235707126557827,0.02704400010406971
056_7626010106,60757.61507736111,0.0007349537045229226,60757.6143424074,60757.61581231481,tbabs*po,2856.59228515625,2864.59228515625,2876.3301808887727,2864.8907926189368,21.15994285300926,135.0,127.0,10.637795448303223,0.3134867548942566,6.211873531341553,4.730537414550781,7.125131130218506,-9.80299186706543,-9.83804988861084,-9.77287769317627,1.0302131175994873,0.6939457058906555,1.2372857332229614,0.010830794461071491,0.006284437607973814,0.014987585134804249
057_7626010106,60757.804978981476,0.0006481481468654238,60757.80433083333,60757.80562712962,tbabs*po,357.0875244140625,365.0875244140625,378.47595453693236,365.282646365282,1.733434584534284,206.0,112.0,30.58035659790039,0.5270749926567078,1.0849007368087769,0.9465304613113403,1.1965333223342896,-9.565465927124023,-9.578713417053223,-9.554555892944336,1.2605348825454712,1.2020552158355713,1.3474154472351074,0.025620335713028908,0.023677989840507507,0.02858932502567768
058_7626010107,60758.18893731481,0.0016203703708015382,60758.18731694444,60758.19055768518,tbabs*po,10313.8525390625,10321.8525390625,10333.675847292905,10322.14450986542,74.7380618772645,138.0,280.0,28.742856979370117,0.5377259254455566,1.5946505069732666,1.5049294233322144,1.6720677614212036,-9.592916488647461,-9.60212516784668,-9.583517074584961,1.2611993551254272,1.1984323263168335,1.314310073852539,0.024118246510624886,0.022190015763044357,0.025798359885811806
059_7626010107,60758.381784537036,0.0007060185198497493,60758.38107851852,60758.38249055556,tbabs*po,10839.634765625,10847.634765625,10861.227416431071,10847.819950810184,49.95223394297235,217.0,122.0,45.942623138427734,1.1158726215362549,1.233595848083496,1.16293466091156,1.3102401494979858,-9.537766456604004,-9.548327445983887,-9.52687931060791,1.603851556777954,1.5348966121673584,1.6751881837844849,0.04140319302678108,0.03825034201145172,0.04501825198531151
060_7626010107,60758.57744425925,0.0022800925908086356,60758.57516416666,60758.57972435184,tbabs*po,17714.75390625,17722.75390625,17734.577214480407,17723.04587705292,128.3677819293478,138.0,394.0,41.34010314941406,0.6608826518058777,1.1502374410629272,1.1246047019958496,1.2050325870513916,-9.523317337036133,-9.529823303222656,-9.517732620239258,1.4979102611541748,1.4708775281906128,1.5459625720977783,0.037992287427186966,0.036759838461875916,0.040147557854652405
061_7626010107,60758.64086439815,0.0013831018513883464,60758.6394812963,60758.6422475,tbabs*po,7525.3359375,7533.3359375,7545.686322840929,7533.590714570064,47.628708465189874,158.0,239.0,41.196651458740234,0.5853244066238403,1.1596986055374146,1.1207809448242188,1.2090163230895996,-9.511547088623047,-9.518098831176758,-9.504586219787598,1.5189210176467896,1.4804861545562744,1.5622678995132446,0.040016353130340576,0.03826490789651871,0.04208257421851158
062_7626010107,60758.64344541667,0.000630787035333924,60758.64281462963,60758.6440762037,tbabs*po,5669.18408203125,5677.18408203125,5689.007390261655,5677.476052834169,41.08104407269022,138.0,109.0,41.6422004699707,1.0998220443725586,1.0605840682983398,1.0013831853866577,1.1313865184783936,-9.52495002746582,-9.53805923461914,-9.515344619750977,1.4125170707702637,1.3487051725387573,1.4804273843765259,0.03414285555481911,0.031593307852745056,0.036825601011514664
063_7626010108,60759.100546111105,0.0011111111125501338,60759.099435,60759.10165722222,tbabs*po,2613.344482421875,2621.344482421875,2636.0101891743248,2621.4853274922975,9.169629762883773,285.0,192.0,36.74479293823242,0.47676005959510803,0.8899580240249634,0.813366174697876,0.9262869358062744,-9.556918144226074,-9.56690502166748,-9.544268608093262,1.372112512588501,1.2927958965301514,1.410163402557373,0.030199721455574036,0.02761761285364628,0.03149932622909546
064_7626010108,60759.48212597222,0.0010011574086092878,60759.48112481481,60759.48312712963,tbabs*po,2245.283447265625,2253.283447265625,2264.722696883072,2253.6060279107865,17.962267578125,125.0,173.0,38.28323745727539,0.5507923364639282,1.2010838985443115,1.1192151308059692,1.2530345916748047,-9.50843620300293,-9.51717472076416,-9.495366096496582,1.5044476985931396,1.4158905744552612,1.5496375560760498,0.03981296718120575,0.03621107339859009,0.041806481778621674
065_7626010108,60759.54681925925,0.0012268518512428273,60759.5455924074,60759.5480461111,tbabs*po,2704.21728515625,2712.21728515625,2724.641067051852,2712.46728515625,16.79638065314441,161.0,212.0,36.02358627319336,0.5034525990486145,1.08193039894104,1.034089207649231,1.1219202280044556,-9.537638664245605,-9.5460786819458,-9.530211448669434,1.4442293643951416,1.3954477310180664,1.485405445098877,0.03380909934639931,0.03251625970005989,0.03611687198281288
066_7626010108,60759.54891416666,0.0006828703699284233,60759.54823129629,60759.54959703703,tbabs*po,476.8368835449219,484.8368835449219,495.9868505160501,485.1847096318784,4.110662789180361,116.0,118.0,36.076271057128906,0.5650467872619629,1.1583176851272583,1.1078375577926636,1.2304749488830566,-9.522265434265137,-9.532299995422363,-9.511319160461426,1.48920476436615,1.432894229888916,1.5618236064910889,0.037636253982782364,0.0354033038020134,0.041183050721883774
